Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
30574,1JAqy8JxzsmMRq5jD2Oi49,Liu;GenX,Pirate,Pirate,54,221775,False,0.72,0.781,10,-2.647,0,0.0609,0.00408,0.807,0.308,0.307,125.005,4,edm
30575,5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,66,179652,False,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4,edm
30577,5nihLVpUd4birzwDlSp1Ph,BEAUZ;JVNA,Crazy,Crazy,57,188235,False,0.739,0.796,8,-4.03,1,0.0332,0.165,0.0,0.0752,0.422,102.038,4,edm
30580,2FWyJIT0gL2G3xWVQ9Id5f,Steve Aoki;BTS,Waste It On Me (feat. BTS),Waste It On Me,59,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,edm
30582,4RVtBlHFKj51Ipvpfv5ER4,Martin Garrix;Clinton Kane,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),69,174062,False,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,4,edm
30585,1ZOVeidJCvkxOARWTHmWOL,Unknown Brain;Marvin Divine,MATAFAKA,MATAFAKA,59,197381,False,0.657,0.89,11,-6.025,1,0.0572,0.00822,0.00478,0.364,0.373,95.025,4,edm
30589,0uTEaevJy8TUD8MgzuEOc5,Arem Ozguc;Arman Aydin;Jordan Rys,Astronaut In The Ocean,Astronaut In The Ocean,68,156205,False,0.712,0.867,4,-5.623,0,0.0581,0.0134,0.00939,0.196,0.544,126.005,4,edm
30590,67lbzVADsqJJ6tyVk0XCgn,Topic;Bebe Rexha,Chain My Heart,Chain My Heart,70,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,edm
30597,3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit;Demi Lovato,What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),66,222706,False,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,4,edm
30598,4RAR8g8fZNB106ezUurnE0,Kygo;DNCE,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),79,215203,False,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4,edm
30600,3LK452TFyApuFN9jjg3THO,Dimitri Vegas & Like Mike;Dimitri Vegas;Wiz Khalifa,When I Grow Up (feat. Wiz Khalifa),When I Grow Up (feat. Wiz Khalifa),55,195506,False,0.642,0.655,1,-5.222,0,0.0489,0.0268,0.0,0.112,0.156,80.997,4,edm
30604,1elhmWW7Bv0MOQj2gAsyoV,Zedd;Maren Morris;BEAUZ,Make You Say,Make You Say,75,206000,False,0.687,0.61,8,-4.713,0,0.0499,0.351,0.0,0.175,0.649,128.15,4,edm
30605,17ejRbr6B8l9zdqgCZsn4m,Gryffin;Katie Pearlman,Gravity,Nobody Compares To You (feat. Katie Pearlman),63,231290,False,0.59,0.764,2,-4.735,1,0.0467,0.229,0.0,0.192,0.331,104.911,4,edm
30606,6iC7vapdKp0XlKhxOkp8QJ,Tiësto;Sevenn;Gucci Mane,BOOM,BOOM,69,179512,True,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,4,edm
30609,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop;Charli XCX,THIS IS... ICONA POP,I Love It (feat. Charli XCX),70,157152,True,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,edm
30610,3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia;Connie Constance,Paradise Again,Heaven Takes You Home (feat. Connie Constance),79,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,edm
30614,0wI0S42Cg41DVGqIIVimTM,Revelries;Victoria Voss,Blinding Lights,Blinding Lights,64,176406,False,0.61,0.711,2,-6.661,0,0.0797,0.178,0.0,0.373,0.5,99.99,4,edm
30615,10AsRVRdU07cMAFHeGYO3c,Martin Jensen,Solo Dance,Solo Dance,69,174933,False,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,4,edm
30616,0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,69,224030,False,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,4,edm
30627,3fvY2U1AzW0diYF0hnBbKt,Clean Bandit;Sean Paul;Anne-Marie,Speak Your Mind (Deluxe),Rockabye (feat. Sean Paul & Anne-Marie),56,250456,False,0.724,0.759,9,-3.996,0,0.0542,0.412,0.0,0.437,0.765,101.946,4,edm
30637,0HLhptvI8NozbOHRLNniFz,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",67,158994,False,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,4,edm
30640,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,False,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,edm
30651,4kWO6O1BUXcZmaxitpVUwp,Tiësto;Dzeko;Preme;Post Malone,Jackie Chan,Jackie Chan,72,215759,True,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,4,edm
30655,1gV0hgMNdpSWeW7ZjSUKnX,TroyBoi;Diplo;Nina Sky,Afterhours feat. Diplo & Nina Sky,Afterhours feat. Diplo & Nina Sky,58,275604,False,0.74,0.831,1,-3.828,1,0.0423,0.089,0.0,0.0837,0.357,91.026,4,edm
30656,2XWjPtKdi5sucFYtVav07d,Zedd;Katy Perry,365,365,66,181899,False,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,4,edm
30657,0lqgo6rIBS0nVsvppZC3Ay,Martin Garrix;DallasK;Sasha Alex Sloan,Loop,Loop,67,190560,True,0.693,0.725,5,-6.318,0,0.0439,0.0628,0.00785,0.157,0.379,125.068,4,edm
30659,0siYMEsGrzzzlWLXK5zJfS,Joel Corry;RAYE;David Guetta,BED,BED,76,178087,False,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,edm
30660,73ucpKq91TuejrLHgzDNHK,Rita Ora,Poison,Poison,68,202906,False,0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,4,edm
30661,2GjMaJ7DacMIkgoe8oMXGg,Ellie Goulding;Diplo;Swae Lee,Brightest Blue,Close To Me,64,182626,True,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081,4,edm
30662,596lDSwIMzDoiq3E6jJ0wC,Cartoon;Asena,Howling,Howling,57,204549,False,0.568,0.72,9,-6.465,0,0.052,0.0338,0.164,0.22,0.472,173.959,4,edm
30677,0wp6ckRomrGJq2fD2CFOQE,Daya;JVKE,Bad Girl (JVKE Remix),Bad Girl - JVKE Remix,69,166222,False,0.834,0.662,5,-6.179,1,0.0407,0.522,9.07e-05,0.14,0.718,115.999,4,edm
30678,3oZoXyU0SkDldgS7AcN4y4,Dillon Francis;DJ Snake,"Money Sucks, Friends Rule",Get Low,61,212773,False,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,4,edm
30682,05Tj9EuuK3me0NBJsgcgd6,Unknown Brain;Marvin Divine,Say Goodbye,Say Goodbye,56,230117,False,0.59,0.807,5,-3.872,1,0.0759,0.0837,0.000101,0.113,0.207,170.072,4,edm
30684,5e2ZOmiFEAOFEgXNj1mHEk,Cheat Codes;Russell Dickerson,I Remember,I Remember,75,168117,False,0.57,0.737,1,-4.27,0,0.0685,0.0314,0.0,0.248,0.621,100.052,4,edm
30685,2OfQvGrr83FGpdLA1nAR01,Arc North;Aaron Richards;New Beat Order;Cour,Numb,Numb,64,130677,False,0.659,0.838,6,-2.79,0,0.136,0.0144,0.0,0.13,0.286,123.95,4,edm
30686,6ouN4BiS8PIHn62uxCqDdH,Diamond Eyes,Everything,Everything,60,267428,False,0.604,0.678,10,-4.082,1,0.0521,0.0519,0.0,0.0844,0.389,139.929,4,edm
30688,1cgy2FSOQMbq7DHCVgMAUA,Lost Frequencies;James Arthur,Questions,Questions,76,177156,False,0.599,0.713,11,-7.008,1,0.0542,0.405,2.53e-05,0.266,0.518,123.962,4,edm
30689,4QwNKEWMM7dyLB7Ew9DHHg,Avicii;Rita Ora;Alan Walker,Lonely Together (Remixes),Lonely Together - (feat. Rita Ora) Alan Walker Remix,61,179760,False,0.637,0.791,5,-5.831,1,0.0469,0.29,0.0,0.229,0.43,103.051,4,edm
30690,3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,edm
30691,4XMf6BjWH7Pme8eY4yyEZE,Dimitri Vegas & Like Mike,Rampage (Free Fire Rampage Theme Song),Rampage (Free Fire Rampage Theme Song),61,159640,False,0.571,0.757,11,-5.892,0,0.0334,0.00114,0.729,0.15,0.176,138.982,4,edm
30692,4W1JavoraGzh83nluQHY6C,Gryffin;OneRepublic,You Were Loved (with OneRepublic),You Were Loved (with OneRepublic),68,221885,False,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994,4,edm
30694,2Xy1UIVfOlukyye6Fd0wrI,Sam Feldt;Rita Ora,Follow Me,Follow Me,74,169672,False,0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023,4,edm
30695,5oByBWOcsIYOxitDER7JRn,BEAUZ;Jessie Villa,GENESIS,Little Do You Know,58,167428,False,0.573,0.694,1,-4.456,1,0.042,0.13,0.0,0.0917,0.445,105.085,4,edm
30696,2pPO9YecZimmuVQfIzfV6U,Ofenbach;Lagique,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),75,139563,False,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,edm
30700,15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,71,221520,False,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,4,edm
30702,10oKSzRcwbZsog2uq2gb4b,Kx5;deadmau5;Kaskade;Hayla,Escape (feat. Hayla),Escape (feat. Hayla),73,240445,False,0.66,0.799,9,-6.934,0,0.0719,0.179,0.000364,0.701,0.148,126.08,4,edm
30703,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA;Goodboys,Piece Of Your Heart,Piece Of Your Heart,77,152913,False,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,edm
30707,4tERsdVCLtLtrGdFBf9DGC,Daya,New,New,65,230879,True,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971,4,edm
30708,5masKPHeAOVNgxdLebIcK7,Kygo;Parson James,Cloud Nine,Stole the Show,75,223186,False,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,4,edm
30710,3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix;G-Eazy;Sasha Alex Sloan,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),63,164166,False,0.647,0.642,9,-7.306,0,0.0743,0.262,0.0,0.134,0.48,90.045,4,edm
30711,7DgkSYT6vh3UAYQlFbsj6z,Cheat Codes;AJ Mitchell,Hate You + Love You (feat. AJ Mitchell),Hate You + Love You (feat. AJ Mitchell),64,198874,False,0.755,0.689,5,-4.463,1,0.0305,0.0693,0.0,0.394,0.638,140.013,4,edm
30713,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,False,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,edm
30719,4crczEC1PpoD8TsDsmoWNI,Imanbek;Goodboys,Goodbye,Goodbye,70,144000,False,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,4,edm
30721,0kHyKhJMukHEPfeh8s7rdM,Kygo;Imagine Dragons,Born To Be Yours,Born To Be Yours,70,193320,False,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,4,edm
30722,3nwd2gUT7l10HDUAOKXrhs,Ellie Goulding;Big Sean,Easy Lover (feat. Big Sean),Easy Lover (feat. Big Sean),72,215937,False,0.675,0.817,5,-3.789,0,0.0497,0.00711,0.0,0.0839,0.446,105.964,4,edm
30723,5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,Ruin My Life,Ruin My Life,67,190931,True,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4,edm
30726,47OVNnZJzIkrsEiZ4n187p,Jonas Blue;William Singe,Mama,Mama,61,184133,False,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,4,edm
30727,0SSIu4CcGITHdatDmjlA6H,TELYKast;Loren Gray,Nobody To Love (with Loren Gray),Nobody To Love (with Loren Gray),60,146372,False,0.734,0.823,9,-3.684,0,0.0853,0.0937,0.0,0.0853,0.409,122.143,4,edm
30728,7tUToegtVh5dodpcqaYrHo,Clarx;Harddope,Castle,Castle,55,158181,False,0.672,0.759,8,-7.761,1,0.0266,0.0826,0.00225,0.19,0.217,110.005,4,edm
30729,51Of5p3lKZeOg6itfs4og4,twocolors,Lovefool,Lovefool,72,190487,False,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,4,edm
30736,3aYidIc6HUMrL1tFTmokSZ,Unknown Brain;Dax;Hoober;VinDon,Faceless,Phenomenon,54,176100,True,0.7,0.878,0,-5.133,1,0.0989,0.0122,0.000525,0.32,0.367,99.997,4,edm
30737,2b4s9qk2mq5kaFj4rUZlzr,Unknown Brain;NotEvenTanner,Faceless,Hollywood Perfect,59,162913,True,0.639,0.729,11,-4.455,0,0.0738,0.0176,0.0,0.113,0.721,151.027,4,edm
30744,2pFdf2vRg9p49amXUL3ZVm,Hot Shade;Nomi Bontegard,Melodies,Melodies,60,160565,False,0.692,0.649,1,-5.376,1,0.0703,0.0691,0.0,0.0974,0.699,97.977,4,edm
30745,1O73ZKgl0THUImkHW6dfAL,Kygo;Dean Lewis,Never Really Loved Me (with Dean Lewis),Never Really Loved Me (with Dean Lewis),73,202158,False,0.614,0.642,1,-5.473,1,0.0449,0.289,0.0,0.13,0.218,117.94,4,edm
30751,5zZaxeRo4e09KUJ5sbEC7Q,MBNN;Rowald Steyn,ilomilo,ilomilo,62,181045,False,0.828,0.687,5,-6.24,0,0.0509,0.0843,0.0074,0.124,0.208,119.006,4,edm
30752,0Ev562zA4pmUsBqjxsxxdx,Gryffin;ILLENIUM;Daya,Feel Good (feat. Daya),Feel Good (feat. Daya),67,248156,False,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,4,edm
30758,6BwPstqf4RoRMbDidFWNxE,Punctual;Jordan Shaw,Do It All Again,Do It All Again,73,137419,False,0.748,0.786,10,-5.129,0,0.057,0.0226,5.54e-05,0.167,0.664,123.996,4,edm
30760,3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix;G-Eazy;Sasha Alex Sloan,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),63,164166,False,0.647,0.642,9,-7.306,0,0.0743,0.262,0.0,0.134,0.48,90.045,4,edm
30761,2YDOjCfkGciEXxSutB6LJR,Bob Sinclar;FISHER;Steve Edwards,World Hold On (FISHER Rework),World Hold On - FISHER Rework,73,178304,False,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,edm
30762,5tf1VVWniHgryyumXyJM7w,Robin Schulz;Francesco Yates,Sugar,Sugar (feat. Francesco Yates),76,219043,False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,edm
30764,1D2ZNECRd7KIlA4pyOUGsv,Joel Corry;David Guetta;Bryson Tiller,What Would You Do?,What Would You Do?,75,174215,False,0.687,0.895,9,-2.983,1,0.0474,0.149,0.00592,0.121,0.686,124.041,4,edm
30767,5YPMEOJ58kfl56VHxTgwx3,David Guetta,Nothing but the Beat (Ultimate Edition),Play Hard (feat. Ne-Yo & Akon),70,201000,False,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,4,edm
30768,4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,edm
30769,5acSb48zFAcXTdL5Wsk8xx,Cheat Codes;Tinashe,"HELLRAISERS, Part 1",Lean On Me,69,149856,False,0.686,0.738,9,-5.802,1,0.287,0.0703,0.0,0.0505,0.45,101.829,4,edm
30770,0Ult84lvFuqNvbyXwyRQ58,Clean Bandit;Julia Michaels,What Is Love? (Deluxe Edition),I Miss You (feat. Julia Michaels),71,205986,False,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,4,edm
30771,3KruoUtSkm84Az0bJunnxl,Tiësto,Baila Conmigo,Baila Conmigo,76,146249,False,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,4,edm
30774,6VRhkROS2SZHGlp0pxndbJ,Skrillex;Sirah,Bangarang EP,Bangarang (feat. Sirah),71,215253,True,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,edm
30782,7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Nothing but the Beat (Ultimate Edition),Where Them Girls At (feat. Nicki Minaj & Flo Rida),73,194840,True,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,4,edm
30787,3ZCLZ1tQf9Pcl2UO8s6JnN,Mike Perry,By Your Side,By Your Side,66,155121,False,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4,edm
30790,2iL0W5qi0ivZ9WRXbZ74cS,Martin Garrix;Bono;The Edge,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,66,217000,False,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,0.304,119.933,4,edm
30796,4dq7XLDmFHNwc1yqL339qT,Anthony Keyrouz;Paradigm,Wake Me Up In Paris,Wake Me Up In Paris,73,136946,False,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,4,edm
30805,6Q3K9gVUZRMZqZKrXovbM2,Kygo;Sasha Alex Sloan,I'll Wait,I'll Wait,65,215360,False,0.611,0.651,1,-6.973,1,0.0589,0.144,1.7e-05,0.105,0.351,122.983,4,edm
30806,0lwyzp7GppQxv0Eu6wRkUo,David Guetta;Benny Benassi,Satisfaction,Satisfaction,73,155676,False,0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,4,edm
30811,14uKsvPJ0quzQvdB6f7Dur,Starley;Ryan Riback,Call on Me (Remixes),Call on Me (Ryan Riback Remix),64,222040,False,0.67,0.839,0,-4.023,1,0.036,0.0607,0.000764,0.159,0.726,105.002,4,edm
30815,4QTuyRQshEZYurtIDfE6g0,Jonas Blue;RAYE,Blue,By Your Side,64,201254,False,0.695,0.743,6,-3.85,1,0.0329,0.0786,0.0,0.0587,0.634,123.007,4,edm
30816,5aXTfpNOqLj35ydEiLio67,Martin Garrix;Zedd,Follow,Follow,67,221220,False,0.588,0.78,11,-6.102,0,0.0432,0.0333,0.193,0.0728,0.201,127.085,4,edm
30817,7vKfym6hgeJxxyyVpiXBBX,Martin Garrix,Animals,Animals,62,303040,True,0.676,0.858,1,-6.698,1,0.0391,0.00148,0.673,0.307,0.0371,128.011,4,edm
30819,3QqHt507QJZCzluEYsnv4u,Swedish House Mafia;Ty Dolla $ign;070 Shake,Paradise Again,Lifetime (with Ty Dolla $ign & 070 Shake),69,186805,False,0.584,0.718,11,-7.824,0,0.126,0.0205,2.99e-06,0.906,0.155,99.841,4,edm
30820,5mqzhMuUpvnMfwNz6iepmO,Diplo;French Montana;Lil Pump;Zhavia,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]","Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",67,181720,True,0.618,0.845,2,0.175,1,0.132,0.114,0.0,0.415,0.486,171.921,4,edm
30823,76A1RRDEyHKtmV3Vh6PeVN,Tiësto;Deorro,Savage,Savage,71,167500,False,0.694,0.7,0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,4,edm
30825,5YdnOm5990Kfq1Jodws98B,Felix Jaehn;Ray Dalton,Call It Love,Call It Love,77,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm
30826,5CLGzJsGqhCEECcpnFQA8x,Rudimental;Jess Glynne;Macklemore;Dan Caplen,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",73,210772,False,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,4,edm
30827,6nQZG4G0vIrQWaCGbqHCQn,Arc North;Badjack;Cour,Down,Down,55,143500,False,0.74,0.692,11,-6.488,0,0.0324,0.108,0.000342,0.171,0.666,126.021,4,edm
30829,6Hx9gLuAKkOfoZoL79OSI1,DJ Snake;Marshmello;Justin Bieber,Let Me Love You (Marshmello Remix),Let Me Love You - Marshmello Remix,56,180013,False,0.66,0.814,8,-3.179,1,0.0382,0.0183,0.0,0.139,0.248,120.005,4,edm
30835,5Zhm8qMnDwXR3soSSurN8T,Mike Perry;Tessa,Stay Young,Stay Young,62,157004,False,0.576,0.711,5,-4.826,1,0.0404,0.0748,0.0,0.226,0.556,89.988,4,edm
30836,793OuR8rJ0zpVp708ONAxO,Matoma;Jonah Kagen,Summer Feeling,Summer Feeling,68,180600,False,0.651,0.702,10,-7.833,1,0.0876,0.0256,4.87e-05,0.129,0.539,124.924,4,edm
30858,7hzlzoOwCZ4D3Ow5YZK4kj,Daya,Insomnia,Insomnia,65,179745,False,0.754,0.653,7,-5.095,1,0.0611,0.0944,0.0,0.383,0.379,123.084,4,edm
30859,7y3c1oJMY1CwwtOZ84Qovu,Regard;Years & Years,Hallucination,Hallucination,74,174794,True,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4,edm
30864,4sJqSKPc5fZ5OZ8JiVI44N,Kygo;OneRepublic,Kids in Love,Stranger Things (feat. OneRepublic),62,221440,False,0.604,0.661,0,-5.914,1,0.0375,0.234,0.0,0.0951,0.506,107.016,4,edm
30869,6ImEBuxsbuTowuHmg3Z2FO,Mabel,High Expectations,Mad Love,66,169813,False,0.623,0.796,0,-2.981,0,0.199,0.659,0.0,0.115,0.607,197.524,4,edm
30873,4oxLMRYgu8UBUchMm4OR3V,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema) [Clean Bandit VIP Remix],Sad Girls (feat. Rema) [Clean Bandit VIP Remix],53,198263,True,0.794,0.818,5,-7.758,0,0.0744,0.104,0.328,0.101,0.792,124.036,4,edm
30882,1kwHrBWAlucOE57lWugotk,Felix Jaehn;Zoe Wees,Do It Better (feat. Zoe Wees),Do It Better (feat. Zoe Wees),76,170045,False,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,4,edm
30900,0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,Ocean Drive,72,206320,False,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4,edm
30903,6BKeNWeUqxmvQ09Gxd3ZGX,Major Lazer;Travis Scott;Camila Cabello;Quavo,Know No Better,Know No Better,59,225849,False,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4,edm
30904,6UbfuPifNmblRiaE8vQ08U,Yellow Claw;Yade Lauren,"Los Amsterdam (Remixes, Pt. 1)",Love & War - Yellow Claw G-Funk Remix,63,115546,False,0.725,0.74,8,-5.08,1,0.0323,0.00156,0.000464,0.338,0.827,92.978,4,edm
30906,5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding;Diplo;Swae Lee,Close To Me (feat. Swae Lee),Close To Me (with Diplo) (feat. Swae Lee),65,182623,True,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,4,edm
30908,4NexTaCZZ7Ehnf03A6SVjt,Galantis;JVKE,Dandelion,Dandelion,69,140011,False,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4,edm
30910,5d8a5B6RlYnquvR4X4OIrX,The Chainsmokers,So Far So Good,Time Bomb,62,203061,True,0.842,0.681,1,-5.73,0,0.0361,0.232,2.32e-05,0.125,0.872,109.97,4,edm
30912,1xGmP8HasLB2Vcp0iBHeXP,David Guetta;Bebe Rexha,I'm Good (Blue),I'm Good (Blue) - Extended,70,219047,True,0.703,0.637,7,-4.435,0,0.0412,0.00108,0.01,0.0713,0.485,128.008,4,edm
30913,1Gx6oQEiS4h5e7ltUDN1jc,Nicky Romero,Nights With You,Nights With You,56,149200,False,0.58,0.745,8,-4.915,0,0.048,0.383,0.0,0.25,0.612,150.103,4,edm
30916,7y3c1oJMY1CwwtOZ84Qovu,Regard;Years & Years,Hallucination,Hallucination,74,174794,True,0.687,0.788,6,-5.142,0,0.0352,0.0121,0.0,0.358,0.669,123.02,4,edm
30917,0e8fTfa0ZKCwOi2UdULooT,Major Lazer;DJ Maphorisa;Nasty C;Ice Prince;Patoranking;Jidenna,Know No Better,Particula,51,204654,True,0.678,0.735,8,-4.725,1,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,4,edm
30919,2V4bv1fNWfTcyRJKmej6Sj,Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,False,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,edm
30921,7pWK1kMgHy5lNNiIfuRbkP,Martin Garrix;Dean Lewis,Used To Love (with Dean Lewis),Used To Love (with Dean Lewis),64,236764,False,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,4,edm
30923,54suAFhsGjOKBhrUedu0pm,Rita Ora,Phoenix (Deluxe),Your Song,54,180746,False,0.869,0.621,1,-4.105,1,0.0462,0.159,0.0,0.0506,0.962,117.984,4,edm
30925,2rgtCOVK2tpfao2VjURn84,David Guetta;Sam Martin,Listen,Lovers on the Sun (feat. Sam Martin),69,203520,False,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,4,edm
30926,3rdxkiSVNtrYwleW3TJMFs,Revelries,Ayo Technology,Ayo Technology,59,165739,False,0.74,0.82,9,-6.695,0,0.13,0.0183,5.04e-06,0.313,0.354,126.042,4,edm
